Time[s],Electron Density [m^-3],Argon Density [m^-3],AR4SM,AR4SR,AR4SPM,AR4SPR,AR4P,AR4D,AR+,AR2*,AR2+
0.0015000178245827556,7066182746112.0,2.257450203940389e+19,26810920206336.0,53763121348608.0,6137935036416.0,45033189277696.0,41075720847360.0,646347620352.0,1166816444416.0,20894179131392.0,184536809472.0
0.001500018173828721,7173225578496.0,2.2574497641357378e+19,27453181394944.0,55111745273856.0,6288584474624.0,46122798153728.0,41299822510080.0,654829813760.0,1150450663424.0,21645192331264.0,183861936128.0
0.0015000185230746863,7276515033088.0,2.2574493243310862e+19,28084814217216.0,56437912895488.0,6436590452736.0,47191427121152.0,41486083162112.0,662847029248.0,1134129184768.0,22401196752896.0,182975397888.0
0.001500018872320652,7376290709504.0,2.2574488845264355e+19,28705401339904.0,57740089098240.0,6581799878656.0,48237918552064.0,41638621609984.0,670435901440.0,1118090559488.0,23160999116800.0,181941567488.0
0.0015000192215666177,7472772808704.0,2.2574484447217844e+19,29314584150016.0,59016935899136.0,6724082204672.0,49261278396416.0,41761195950080.0,677629657088.0,1102510030848.0,23923466960896.0,180816773120.0
0.0015000196872279048,7566155317248.0,2.2574480049171333e+19,29912020811776.0,60267236950016.0,6863317368832.0,50260621656064.0,41857211957248.0,684458115072.0,1087512313856.0,24687488794624.0,179649019904.0
0.0015000200364738705,7656620163072.0,2.257447565112482e+19,30497442889728.0,61489985617920.0,6999407853568.0,51235226910720.0,41929777610752.0,690948538368.0,1073180639232.0,25452024430592.0,178478022656.0
0.0015000203857198358,7744837910528.0,2.257447125307831e+19,31070286249984.0,62683617427456.0,7132228354048.0,52184314019840.0,41983250792448.0,697173803008.0,1059972841472.0,26216094498816.0,177343250432.0
0.0015000207349658012,7830396993536.0,2.25744668550318e+19,31630607515648.0,63848040103936.0,7261740072960.0,53107488718848.0,42018004795392.0,703099109376.0,1047391043584.0,26978715435008.0,176273686528.0
0.0015000210842117667,7913471475712.0,2.257446245698529e+19,32178324897792.0,64982775496704.0,7387902115840.0,54004469989376.0,42036807860224.0,708750475264.0,1035489771520.0,27738974978048.0,175281438720.0
0.001500021549873054,7994191380480.0,2.2574458058938778e+19,32713304178688.0,66087345455104.0,7510670966784.0,54874972618752.0,42041761333248.0,714147037184.0,1024274333696.0,28495990226944.0,174375600128.0
0.0015000218991190195,8072676769792.0,2.257445585991552e+19,33235440500736.0,67161389268992.0,7630014119936.0,55718803668992.0,42034744262656.0,719306227712.0,1013735686144.0,29248920223744.0,173562281984.0
0.0015000223647803068,8148918206464.0,2.257445146186901e+19,33744838721536.0,68204743360512.0,7745936293888.0,56536034443264.0,42016855556096.0,724229160960.0,1003744657408.0,29996953370624.0,172843433984.0
0.0015000227140262723,8222953963520.0,2.25744470638225e+19,34241635155968.0,69217378369536.0,7858453741568.0,57326824325120.0,41989504499712.0,728923504640.0,994238595072.0,30739317915648.0,172214419456.0
0.0015000231796875596,8294895714304.0,2.2574444864799244e+19,34725775278080.0,70199172661248.0,7967557025792.0,58091177508864.0,41954154905600.0,733405118464.0,985231589376.0,31475279855616.0,171670798336.0
0.0015000235289335253,8364845170688.0,2.2574440466752733e+19,35197219241984.0,71150084292608.0,8073244573696.0,58829140131840.0,41912098619392.0,737688223744.0,976725016576.0,32204132450304.0,171209408512.0
0.0015000239945948124,8432898801664.0,2.257443826772948e+19,35655958659072.0,72070155206656.0,8175524773888.0,59540846411776.0,41864480686080.0,741785927680.0,968710356992.0,32925212999680.0,170827399168.0
0.0015000244602560997,8499144687616.0,2.2574433869682967e+19,36102014500864.0,72959515426816.0,8274413355008.0,60226493480960.0,41812307738624.0,745710092288.0,961172471808.0,33637894455296.0,170521788416.0
0.0015000248095020652,8563666190336.0,2.257443167065971e+19,36535420321792.0,73818366279680.0,8369933910016.0,60886328803328.0,41756468969472.0,749471596544.0,954090979328.0,34341577031680.0,170289332224.0
0.0015000252751633525,8626540380160.0,2.25744272726132e+19,36956234842112.0,74646951034880.0,8462115799040.0,61520645980160.0,41697736130560.0,753080336384.0,947442417664.0,35035700789248.0,170126311424.0
0.0015000257408246398,8687838035968.0,2.2574425073589944e+19,37364533559296.0,75445588459520.0,8550994149376.0,62129784750080.0,41636776116224.0,756545224704.0,941201424384.0,35719737245696.0,170028662784.0
0.001500026206485927,8747626790912.0,2.2574420675543433e+19,37760412942336.0,76214656040960.0,8636609855488.0,62714135183360.0,41574171934720.0,759874387968.0,935341457408.0,36393183084544.0,169991946240.0
0.0015000266721472144,8805969559552.0,2.2574418476520178e+19,38143973654528.0,76954556432384.0,8719009054720.0,63274112516096.0,41510426902528.0,763075231744.0,929836040192.0,37055576932352.0,170011492352.0
0.0015000271378085015,8862925062144.0,2.257441627749692e+19,38515349913600.0,77665751007232.0,8798240505856.0,63810165538816.0,41445968838656.0,766154506240.0,924658827264.0,37706474192896.0,170082516992.0
0.001500027603469789,8918547824640.0,2.2574414078473667e+19,38874675937280.0,78348743081984.0,8874359783424.0,64322776596480.0,41381162647552.0,769118306304.0,919784325120.0,38345476407296.0,170200137728.0
0.0015000280691310763,8972891324416.0,2.257441187945041e+19,39222111109120.0,79004044361728.0,8947423510528.0,64812449005568.0,41316318707712.0,771972136960.0,915188088832.0,38972210282496.0,170359521280.0
0.0015000285347923636,9026003795968.0,2.25744074814039e+19,39557810618368.0,79632233660416.0,9017492504576.0,65279711248384.0,41251692871680.0,774721175552.0,910847049728.0,39586323496960.0,170555916288.0
0.001500029000453651,9077931376640.0,2.2574405282380644e+19,39881959014400.0,80233881403392.0,9084628631552.0,65725108584448.0,41187503243264.0,777369878528.0,906739384320.0,40187501477888.0,170784751616.0
0.0015000294661149385,9128718106624.0,2.257440308335739e+19,40194736652288.0,80809599959040.0,9148900048896.0,66149203050496.0,41123930177536.0,779922505728.0,902844710912.0,40775463206912.0,171041652736.0
0.0015000300481915474,9178437386240.0,2.2574400884334133e+19,40496386801664.0,81360077193216.0,9210380156928.0,66552623792128.0,41061439242240.0,782386987008.0,899170369536.0,41349944442880.0,171322359808.0
0.0015000305138528347,9227391205376.0,2.257439868531088e+19,40786678775808.0,81885178888192.0,9269076295680.0,66935618273280.0,41000521170944.0,784788094976.0,895886491648.0,41910743859200.0,171628691456.0
0.0015000310959294438,9275305885696.0,2.2574396486287622e+19,41066241720320.0,82386356273152.0,9325120585728.0,67299092463616.0,40940320325632.0,787100467200.0,892693184512.0,42457639157760.0,171960369152.0
0.0015000315615907311,9322220224512.0,2.2574394287264367e+19,41335297933312.0,82864272048128.0,9378584330240.0,67643650342912.0,40880966729728.0,789327577088.0,889594445824.0,42990454177792.0,172307546112.0
0.0015000321436673405,9368171970560.0,2.257439208824111e+19,41594069712896.0,83319597301760.0,9429539880960.0,67969887502336.0,40822540075008.0,791472373760.0,886589947904.0,43509046312960.0,172663767040.0
0.0015000326093286276,9413192581120.0,2.257439208824111e+19,41842787745792.0,83753011511296.0,9478058541056.0,68278399533056.0,40765099081728.0,793537544192.0,883677396992.0,44013289734144.0,173024624640.0
0.0015000331914052367,9457315610624.0,2.2574389889217855e+19,42081674330112.0,84165177376768.0,9524213710848.0,68569782026240.0,40708685692928.0,795525644288.0,880853188608.0,44503083778048.0,173387022336.0
0.001500033773481846,9500572516352.0,2.25743876901946e+19,42310976929792.0,84556782764032.0,9568079839232.0,68844634767360.0,40653320880128.0,797439098880.0,878112735232.0,44978365530112.0,173748600832.0
0.001500034355558455,9542996852736.0,2.2574385491171344e+19,42530934620160.0,84928523927552.0,9609729277952.0,69103557541888.0,40599025614848.0,799280201728.0,875451121664.0,45439088852992.0,174107525120.0
0.0015000348212197423,9584615882752.0,2.257438329214809e+19,42741794865152.0,85281063567360.0,9649235427328.0,69347141746688.0,40545804091392.0,801051049984.0,872863105024.0,45885245358080.0,174462287872.0
0.0015000354032963514,9625461063680.0,2.257438329214809e+19,42943796740096.0,85615097937920.0,9686673784832.0,69575974584320.0,40493647921152.0,802753675264.0,870343442432.0,46316830851072.0,174811578368.0
0.0015000359853729606,9665559658496.0,2.2574381093124833e+19,43137196097536.0,85931289739264.0,9722114605056.0,69790643257344.0,40442552909824.0,804390174720.0,867886956544.0,46733883080704.0,175154184192.0
0.0015000366838648915,9704943124480.0,2.2574378894101578e+19,43322240401408.0,86230326837248.0,9755632336896.0,69991722385408.0,40392498085888.0,805962448896.0,865488666624.0,47136456572928.0,175489089536.0
0.0015000372659415009,9743637676032.0,2.2574378894101578e+19,43499185504256.0,86512863543296.0,9787299332096.0,70179782393856.0,40343462477824.0,807472398336.0,863143854080.0,47524635213824.0,175815344128.0
0.0015000378480181098,9781671624704.0,2.257437669507832e+19,43668278870016.0,86779554168832.0,9817184796672.0,70355376930816.0,40295420919808.0,808921792512.0,860848128000.0,47898507083776.0,176132079616.0
0.0015000384300947187,9819073282048.0,2.2574374496055067e+19,43829776351232.0,87031061413888.0,9845362130944.0,70519059644416.0,40248339857408.0,810312597504.0,858597228544.0,48258206400512.0,176438542336.0
0.00150003912858665,9855869911040.0,2.2574374496055067e+19,43983929606144.0,87268014424064.0,9871897395200.0,70671379988480.0,40202198319104.0,811646451712.0,856387354624.0,48603867381760.0,176734093312.0
0.001500039710663259,9892089823232.0,2.257437229703181e+19,44130994487296.0,87491050733568.0,9896861892608.0,70812845473792.0,40156958556160.0,812925321216.0,854214901760.0,48935657799680.0,177018126336.0
0.00150004040915519,9927894499328.0,2.257437229703181e+19,44271101018112.0,87700531052544.0,9920308051968.0,70943951028224.0,40113295851520.0,814164410368.0,852178436096.0,49253762203648.0,177290756096.0
0.0015000409912317991,9963253530624.0,2.2574370098008556e+19,44404479885312.0,87897084526592.0,9942297739264.0,71065141248000.0,40070467813376.0,815357100032.0,850189090816.0,49558390308864.0,177558274048.0
0.00150004168972373,9998106099712.0,2.25743678989853e+19,44531546324992.0,88081617125376.0,9962921132032.0,71177045278720.0,40028252143616.0,816498081792.0,848186179584.0,49849756024832.0,177816010752.0
0.001500042388215661,10032482615296.0,2.25743678989853e+19,44652535218176.0,88254682497024.0,9982237999104.0,71280132882432.0,39986644647936.0,817589190656.0,846180122624.0,50128081649664.0,178060181504.0
0.0015000429702922702,10066410340352.0,2.2574365699962044e+19,44767689834496.0,88416834289664.0,10000310206464.0,71374848655360.0,39945641132032.0,818632523776.0,844177932288.0,50393610452992.0,178289360896.0
0.0015000436687842011,10099917586432.0,2.2574365699962044e+19,44877236666368.0,88568600985600.0,10017195425792.0,71461637193728.0,39905229012992.0,819629850624.0,842183933952.0,50646594093056.0,178503188480.0
0.001500044367276132,10133033713664.0,2.257436350093879e+19,44981414789120.0,88710511067136.0,10032951328768.0,71540926316544.0,39865395707904.0,820583268352.0,840200552448.0,50887301005312.0,178701860864.0
0.0015000450657680633,10165391720448.0,2.257436350093879e+19,45078882025472.0,88840777760768.0,10047353520128.0,71611147354112.0,39818805379072.0,821422915584.0,837892505600.0,51115995430912.0,178882150400.0
0.001500045880675316,10177088585728.0,2.257436350093879e+19,45087702646784.0,88833890713600.0,10045083353088.0,71563760107520.0,39416718426112.0,818515345408.0,820439220224.0,51326172004352.0,178435915776.0
0.0015000465791672468,10158312783872.0,2.257436350093879e+19,44957377232896.0,88595352256512.0,10015056330752.0,71317948727296.0,38548132593664.0,810035707904.0,786490982400.0,51495743520768.0,176259252224.0
0.0015000472776591778,10110894080000.0,2.2574365699962044e+19,44684483231744.0,88102253101056.0,9954954051584.0,70855191166976.0,37311324618752.0,796344516608.0,742806257664.0,51603755237376.0,172172509184.0
0.0015000480925664306,10036453572608.0,2.2574370098008556e+19,44267997233152.0,87340097732608.0,9863400783872.0,70164540293120.0,35785688481792.0,777832038400.0,693726216192.0,51632976953344.0,166458195968.0
0.0015000487910583615,9936069197824.0,2.257437229703181e+19,43710284824576.0,86301336403968.0,9739972902912.0,69242363838464.0,34029646643200.0,754816319488.0,641629093888.0,51569189978112.0,159494307840.0
0.0015000496059656143,9811380928512.0,2.2574378894101578e+19,43011966763008.0,84981321826304.0,9584323330048.0,68086216523776.0,32095890046976.0,727770136576.0,588645990400.0,51400839004160.0,151624744960.0
0.0015000503044575453,9664029786112.0,2.2574385491171344e+19,42173659611136.0,83378443386880.0,9396390199296.0,66696136097792.0,30026894409728.0,697190383616.0,536183209984.0,51118700756992.0,143152922624.0
0.001500051119364798,9495625334784.0,2.257439208824111e+19,41196449693696.0,81493732884480.0,9176405245952.0,65074546868224.0,27856212066304.0,663572185088.0,485129191424.0,50715523284992.0,134317621248.0
0.0015000519342720509,9307806498816.0,2.2574400884334133e+19,40081742102528.0,79330034057216.0,8924815163392.0,63225647333376.0,25610749476864.0,627410534400.0,436065730560.0,50185690415104.0,125298343936.0
0.0015000527491793036,9102237368320.0,2.2574409680427155e+19,38831025815552.0,76891264385024.0,8642207678464.0,61154852339712.0,23312602234880.0,589199507456.0,389367431168.0,49525053980672.0,116224999424.0
0.0015000535640865564,8880641802240.0,2.2574418476520178e+19,37445689147392.0,74181794332672.0,8329258074112.0,58868369457152.0,20980506296320.0,549432262656.0,345300729856.0,48730694746112.0,107192172544.0
0.0015000543789938092,8645224955904.0,2.2574429471636455e+19,35927959273472.0,71205549768704.0,7986839289856.0,56374021062656.0,18627031990272.0,508564275200.0,304160407552.0,47800758829056.0,98284969984.0
0.001500055193901062,8398594113536.0,2.257444266577599e+19,34280841412608.0,67966297178112.0,7615994658816.0,53680988487680.0,16266267983872.0,467066945536.0,266131046400.0,46734256373760.0,89581133824.0
0.0015000561252236366,8142668693504.0,2.2574453660892262e+19,32503242948608.0,64465676533760.0,7217256857600.0,50795366055936.0,13920685260800.0,425482584064.0,231117996032.0,45531317403648.0,81098858496.0
0.0015000569401308894,7879512293376.0,2.2574469054055055e+19,30592867500032.0,60703733972992.0,6791158562816.0,47724057591808.0,11617569865728.0,384331644928.0,199057850368.0,44193334427648.0,72827297792.0
0.001500057871453464,7611823947776.0,2.257448224819459e+19,28546525298688.0,56678435258368.0,6338412806144.0,44476676440064.0,9394662146048.0,344070553600.0,169839853568.0,42723247652864.0,64712331264.0
0.0015000586863607168,7346302484480.0,2.2574497641357378e+19,26365206200320.0,52390887686144.0,5861042290688.0,41074349309952.0,7315039191040.0,304926195712.0,142996848640.0,41126371262464.0,56599199744.0
0.0015000596176832914,7104384466944.0,2.2574513034520166e+19,24076005408768.0,47891179634688.0,5366669115392.0,37578111713280.0,5497829720064.0,266306617344.0,116697997312.0,39413497200640.0,47787859968.0
0.001500060549005866,7013594562560.0,2.25745262286597e+19,21829378899968.0,43449227149312.0,4883193790464.0,34170032095232.0,4064013451264.0,224883884032.0,87675027456.0,37608226816000.0,36444942336.0
0.0015000614803284409,7086031241216.0,2.257454162182249e+19,19758122532864.0,39307003822080.0,4432686743552.0,30980997906432.0,2976817348608.0,182985015296.0,62494662656.0,35741115613184.0,25155919872.0
0.0015000624116510153,7167518703616.0,2.2574554815962026e+19,17861378572288.0,35472558522368.0,4016701702144.0,28017220911104.0,2150354518016.0,145612832768.0,44671942656.0,33839046983680.0,16669477888.0
0.00150006334297359,7223922130944.0,2.25745658110783e+19,16124509945856.0,31930766589952.0,3634024939520.0,25267391168512.0,1539394764800.0,115268984832.0,32636944384.0,31925492252672.0,11257800704.0
0.0015000643907114863,7248758177792.0,2.2574576806194577e+19,14539920769024.0,28670362124288.0,3284360232960.0,22723057156096.0,1094682279936.0,90964033536.0,24349732864.0,30021097881600.0,7971113472.0
0.001500065322034061,7241694969856.0,2.2574587801310855e+19,13092389912576.0,25682551767040.0,2964414791680.0,20382687952896.0,774822494208.0,71556866048.0,18491445248.0,28143196831744.0,5876246016.0
0.0015000663697719574,7196364505088.0,2.2574596597403877e+19,11771767160832.0,22955335614464.0,2672053190656.0,18240029851648.0,545858289664.0,56109686784.0,14232897536.0,26305709998080.0,4464082432.0
0.001500067301094532,7130696908800.0,2.25746053934969e+19,10568187510784.0,20474962640896.0,2404837228544.0,16286827413504.0,382725980160.0,43853062144.0,11059992576.0,24519649525760.0,3465250304.0
0.0015000683488324285,7053625524224.0,2.2574611990566662e+19,9472216924160.0,18226626953216.0,2160633315328.0,14513062543360.0,267051024384.0,34159626240.0,8648091648.0,22793599057920.0,2728976640.0
0.001500069396570325,6970451951616.0,2.2574618587636433e+19,8475873116160.0,16194329378816.0,1937828216832.0,12907147427840.0,185425068032.0,26518808576.0,6786656768.0,21134095417344.0,2168566784.0
0.0015000704443082211,6884740300800.0,2.25746251847062e+19,7571655098368.0,14361967984640.0,1734941736960.0,11457182826496.0,128109142016.0,20516327424.0,5334562816.0,19545974636544.0,1732050816.0
0.0015000714920461178,6796873826304.0,2.2574631781775966e+19,6752562577408.0,12713695641600.0,1550612824064.0,10151224410112.0,88064655360.0,15817257984.0,4193681664.0,18032615227392.0,1386629376.0
0.0015000725397840142,6708043710464.0,2.2574636179822477e+19,6011828568064.0,11234358329344.0,1383441629184.0,8977718968320.0,60228136960.0,12151385088.0,3293657344.0,16596167819264.0,1110636288.0
0.0015000737039372325,6618589167616.0,2.2574642776892244e+19,5343104991232.0,9909489893376.0,1232103538688.0,7925585674240.0,40977944576.0,9301756928.0,2582330880.0,15237755437056.0,888891200.0
0.0015000747516751287,6527995346944.0,2.25746449759155e+19,4740481024000.0,8725344550912.0,1095373684736.0,6984222375936.0,27734030336.0,7094581760.0,2019975168.0,13957605621760.0,710248576.0
0.0015000759158283472,6435752116224.0,2.257464937396201e+19,4198414155776.0,7669061517312.0,972087033856.0,6143663931392.0,18670852096.0,5391315968.0,1575819648.0,12755217154048.0,566247104.0
0.0015000770799815657,6341345673216.0,2.257465377200852e+19,3711710265344.0,6728658190336.0,861137731584.0,5394595315712.0,12502519808.0,4081857792.0,1225656448.0,11629467009024.0,450263616.0
0.0015000782441347835,6244239147008.0,2.2574655971031777e+19,3275508678656.0,5893004460032.0,761480740864.0,4728337989632.0,8326248448.0,3078864384.0,950224448.0,10578705776640.0,356999264.0
0.001500079408288002,6143854247936.0,2.2574658170055033e+19,2885294751744.0,5151851544576.0,672137674752.0,4136881618944.0,5514689536.0,2313602048.0,734179520.0,9600874053632.0,282178912.0
0.0015000805724412205,6039678222336.0,2.257466036907829e+19,2536885190656.0,4495727132672.0,592203874304.0,3612807004160.0,3632224768.0,1731961344.0,565217600.0,8693552775168.0,222314672.0
0.0015000817365944386,5931858395136.0,2.2574662568101544e+19,2226380079104.0,3915965530112.0,520822128640.0,3149314392064.0,2379112704.0,1291625216.0,433522080.0,7854039236608.0,174564224.0
0.0015000830171629786,5819832729600.0,2.2574662568101544e+19,1950159601664.0,3404671221760.0,457186377728.0,2740198309888.0,1549657088.0,959597056.0,331197344.0,7079440416768.0,136593088.0
0.0015000841813161967,5702781763584.0,2.25746647671248e+19,1704908554240.0,2954614013952.0,400564191232.0,2379767087104.0,1003826688.0,710270144.0,251934080.0,6366697619456.0,106493080.0
0.001500085461884737,5579700436992.0,2.25746647671248e+19,1487573745664.0,2559213043712.0,350278844416.0,2062832762880.0,646744320.0,523842144.0,190696144.0,5712645193728.0,82706624.0
0.0015000867424532771,5449308962816.0,2.25746647671248e+19,1295356526592.0,2212504272896.0,305707974656.0,1784688279552.0,414625920.0,385101984.0,143466464.0,5114060865536.0,63966092.0
0.0015000880230218172,5309909172224.0,2.2574666966148055e+19,1125690769408.0,1909084389376.0,266279272448.0,1541062787072.0,264783696.0,282415840.0,107011312.0,4567695097856.0,49237788.0
0.0015000893035903573,5159137050624.0,2.2574666966148055e+19,976230940672.0,1644072402944.0,231468302336.0,1328093855744.0,168891520.0,206986048.0,78659128.0,4070308052992.0,37675448.0
0.0015000907005742192,4993693777920.0,2.2574666966148055e+19,844839190528.0,1413066129408.0,200796487680.0,1142293528576.0,108405608.0,152316464.0,56046364.0,3618696331264.0,28573684.0
0.001500091981142759,4809618882560.0,2.2574666966148055e+19,729567592448.0,1212110471168.0,173825654784.0,980524924928.0,71483344.0,113838176.0,36875540.0,3209717088256.0,21325370.0
0.0015000933781266212,4622301265920.0,2.25746647671248e+19,628648378368.0,1037653835776.0,150156754944.0,839967965184.0,47904016.0,85521280.0,24094886.0,2840309792768.0,15640024.0
0.0015000947751104832,4447529336832.0,2.25746647671248e+19,540495216640.0,886504882176.0,129431994368.0,718088830976.0,31798190.0,63534888.0,16992928.0,2507513528320.0,11549948.0
0.001500096172094345,4284371697664.0,2.25746647671248e+19,463670378496.0,755812401152.0,111326289920.0,612620500992.0,21005386.0,46825764.0,12414935.0,2208476954624.0,8621077.0
0.001500097569078207,4131977953280.0,2.2574662568101544e+19,396873236480.0,643039035392.0,95544664064.0,521542270976.0,13839702.0,34281944.0,9190787.0,1940472725504.0,6473324.0
0.0015000989660620687,3989569536000.0,2.2574662568101544e+19,338930204672.0,545930117120.0,81820180480.0,443056128000.0,9104859.0,24945944.0,6822240.0,1700904173568.0,4866895.5
0.001500100479461253,3856431579136.0,2.257466036907829e+19,288785563648.0,462486208512.0,69912109056.0,375565189120.0,5984232.0,18046562.0,5053619.5,1487311601664.0,3652832.5
0.0015001018764451146,3731908460544.0,2.257466036907829e+19,245492449280.0,390938558464.0,59603988480.0,317655089152.0,3930785.0,12980897.0,3728000.25,1297375690752.0,2732435.5
0.0015001033898442984,3615391481856.0,2.2574658170055033e+19,208203497472.0,329725607936.0,50701352960.0,268075483136.0,2580754.0,9284428.0,2736205.25,1128919334912.0,2035376.125
0.001500104903243482,3506321489920.0,2.2574658170055033e+19,176162848768.0,277470445568.0,43030466560.0,225722630144.0,1693688.875,6603242.0,1997344.5,979905740800.0,1509158.125
0.001500106416642666,3404183109632.0,2.2574655971031777e+19,148698562560.0,232962834432.0,36436447232.0,189625303040.0,1111063.5,4670008.5,1449849.375,848439672832.0,1113611.5
0.0015001080464571714,3308499238912.0,2.257465377200852e+19,125214359552.0,195140714496.0,30781499392.0,158930206720.0,728517.75,3284271.75,1046490.625,732762275840.0,817706.125
0.0015001095598563552,3218828689408.0,2.257465377200852e+19,105182732288.0,163074179072.0,25943402496.0,132889550848.0,477398.875,2296755.0,751070.0,631248584704.0,597442.0625
0.0015001111896708608,3134762516480.0,2.2574651572985262e+19,88138784768.0,135951835136.0,21814151168.0,110850146304.0,312631.53125,1597178.25,536005.6875,542404444160.0,434330.0625
0.0015001128194853663,3055921659904.0,2.257464937396201e+19,73673089024.0,113065836544.0,18298368000.0,92241649664.0,204547.8125,1104425.875,380358.1875,464857956352.0,314154.84375
0.001500114449299872,2981954322432.0,2.2574647174938755e+19,61426814976.0,93801463808.0,15312240640.0,76568313856.0,133689.40625,759383.75,268384.8125,397356990464.0,226077.265625
0.0015001160791143775,2912533610496.0,2.2574647174938755e+19,51085963264.0,77625499648.0,12782214144.0,63399710720.0,87267.984375,519182.5,188306.78125,338761056256.0,161861.65625
0.001500117825344205,2847355699200.0,2.25746449759155e+19,42376699904.0,64076800000.0,10643961856.0,52363309056.0,56882.47265625,352943.34375,131376.0625,288036028416.0,115289.2890625
0.0015001194551587105,2786137997312.0,2.2574642776892244e+19,35060768768.0,52757405696.0,8841354240.0,43137347584.0,37014.76171875,238565.625,91139.40625,244246790144.0,81691.0703125
0.001500121201388538,2728617050112.0,2.257464057786899e+19,28931487744.0,43324780544.0,7325549568.0,35444658176.0,24040.4453125,160330.1875,62867.71484375,206550974464.0,57581.03515625
0.0015001229476183653,2674547490816.0,2.2574638378845733e+19,23810129920.0,35484954624.0,6054185984.0,29047187456.0,15580.5595703125,107131.1953125,43119.48828125,174192607232.0,40372.33984375
0.0015001248102635143,2623700992000.0,2.2574636179822477e+19,19542501376.0,28986169344.0,4990597632.0,23740913664.0,10073.8916015625,71169.8984375,29405.84375,146495111168.0,28155.650390625
0.001500126556493342,2575863906304.0,2.2574633980799226e+19,15996017664.0,23613495296.0,4103155712.0,19351525376.0,6496.626953125,47004.890625,19938.66796875,122855489536.0,19529.970703125
0.0015001284191384912,2530837790720.0,2.2574631781775966e+19,13056974848.0,19183882240.0,3364645120.0,15730472960.0,4177.9169921875,30863.265625,13441.4970703125,102737911808.0,13473.1171875
0.0015001302817836404,2488436260864.0,2.257462958275271e+19,10628141056.0,15541859328.0,2751711232.0,12751486976.0,2678.6689453125,20145.455078125,9008.9091796875,85667831808.0,9243.560546875
0.0015001321444287896,2448486301696.0,2.257462958275271e+19,8626628608.0,12555763712.0,2244373760.0,10307565568.0,1711.88671875,13071.720703125,6002.783203125,71226515456.0,6306.50634765625
0.0015001340070739388,2410825121792.0,2.2574627383729455e+19,6981982208.0,10114403328.0,1825586816.0,8308282880.0,1090.284912109375,8431.2578125,3976.2192382812495,59045695488.0,4278.478515625
0.00150013598613441,2375301464064.0,2.25746251847062e+19,5634491904.0,8124142592.0,1480848768.0,6677435904.0,691.87744140625,5405.53759765625,2618.21337890625,48802594816.0,2886.107666015625
0.001500137965194881,2341773246464.0,2.2574622985682944e+19,4533705216.0,6506354688.0,1197858048.0,5350994944.0,437.3811340332031,3444.723388671875,1713.7005615234375,40215248896.0,1935.6593017578125
0.001500139944255352,2310108086272.0,2.2574618587636433e+19,3637125632.0,5195216896.0,966210880.0,4275322624.0,275.3934020996094,2181.828857421875,1114.9033203125,33038221312.0,1290.6500244140625
0.0015001419233158233,2280181727232.0,2.2574616388613177e+19,2909067520.0,4135786496.0,777133568.0,3405616384.0,172.67642211914062,1373.4710693359375,720.9215087890626,27058601984.0,855.5009765625
0.001500144018791616,2251877777408.0,2.257461418958992e+19,2319652864.0,3282336256.0,623248384.0,2704565248.0,107.8013153076172,859.2740478515626,463.2993469238282,22092296192.0,563.6806030273438
0.0015001461142674088,2225087971328.0,2.2574611990566662e+19,1843950720.0,2596934400.0,498371520.0,2141197952.0,66.99687957763672,534.2418823242188,295.89117431640625,17980735488.0,369.15924072265625
0.0015001482097432015,2199710072832.0,2.257460979154341e+19,1461219840.0,2048206080.0,397334208.0,1689879936.0,41.44323730468751,330.0789794921875,187.7893218994141,14587759616.0,240.28616333007812
0.0015001503052189946,2175648923648.0,2.2574607592520155e+19,1154262400.0,1610285568.0,315830048.0,1329464320.0,25.512475967407227,202.6520538330078,118.42671966552734,11796898816.0,155.433349609375
0.0015001524006947875,2152815132672.0,2.25746053934969e+19,908864000.0,1261916160.0,250281984.0,1042560832.0,15.627322196960447,123.62799072265624,74.2060317993164,9508858880.0,99.91381835937501
0.0015001546125859022,2131124944896.0,2.2574603194473644e+19,713314112.0,985684032.0,197727840.0,814913664.0,9.523214340209961,74.93656921386719,46.19646453857422,7639290880.0,63.81711959838867
0.0015001568244770167,2110499979264.0,2.257460099545039e+19,557997312.0,767371456.0,155722416.0,634875520.0,5.7727789878845215,45.12944793701172,28.571081161499023,6116798976.0,40.49886703491211
0.0015001591527834537,2090866704384.0,2.2574598796427133e+19,435045632.0,595409216.0,122253912.0,492962656.0,3.480374813079834,27.001888275146484,17.553409576416016,4881175552.0,25.533266067504883
0.0015001613646745682,2072156438528.0,2.2574594398380626e+19,338041664.0,460413440.0,95672056.0,381477312.0,2.0866239070892334,16.049938201904297,10.712231636047363,3881820672.0,15.991527557373049
0.0015001636929810047,2054304694272.0,2.2574592199357366e+19,261769936.0,354800160.0,74627800.0,294194016.0,1.243879795074463,9.477080345153809,6.4930500984191895,3076374272.0,9.94845962524414
0.0015001660212874413,2037250785280.0,2.257459000033411e+19,202006192.0,272460480.0,58021856.0,226094608.0,0.7371717095375061,5.55873966217041,3.9087164402008057,2429500928.0,6.147036552429199
0.0015001683495938778,2020938219520.0,2.2574587801310855e+19,155340784.0,208490928.0,44961380.0,173148288.0,0.4342647194862366,3.2385599613189697,2.3366904258728027,1911833728.0,3.772073268890381
0.0015001707943156362,2005313912832.0,2.25745856022876e+19,119031760.0,158969872.0,34723716.0,132129016.0,0.25425925850868225,1.8740395307540896,1.3871259689331057,1499060736.0,2.298578977584839
