global_case_id,density_group_id,local_case_id,max_reaction_id,max_reaction_label,max_rate_const,count,min,max,mean,median,std,p01,p05,p25,p50,p75,p95,p99,sum,zero_count,nonzero_count,positive_count,negative_count,unique_count
450,16,15,63,AR+ -ELASTIC,1.777e-05,204.0,0.0,1.777e-05,1.0978150309915374e-06,8.4275e-10,4.1707078539160485e-06,0.0,3.424450000000001e-19,1.61525e-11,8.4275e-10,3.96575e-08,1.777e-05,1.777e-05,0.00022395426632227362,6.0,198.0,198.0,0.0,182.0
451,16,16,63,AR+ -ELASTIC,1.688e-05,204.0,0.0,1.688e-05,1.0464196008528489e-06,8.606499999999999e-10,3.961293614636902e-06,0.0,3.783515000000008e-18,2.02525e-11,8.606499999999999e-10,4.20325e-08,1.688e-05,1.688e-05,0.00021346959857398116,6.0,198.0,198.0,0.0,182.0
452,16,17,63,AR+ -ELASTIC,1.618e-05,204.0,0.0,1.618e-05,1.0060529336248973e-06,9.4715e-10,3.7965976754961203e-06,0.0,4.235925000000009e-17,2.2485e-11,9.4715e-10,4.4455e-08,1.618e-05,1.618e-05,0.00020523479845947906,5.0,199.0,199.0,0.0,181.0
453,16,18,63,AR+ -ELASTIC,1.547e-05,204.0,0.0,1.547e-05,9.651783192105327e-07,1.0682e-09,3.6295611272959335e-06,0.0,3.477630000000008e-16,2.4497499999999997e-11,1.0682e-09,4.7312499999999994e-08,1.547e-05,1.547e-05,0.00019689637711894868,5.0,199.0,199.0,0.0,182.0
454,16,19,80,H- -ELASTIC,1.488e-05,204.0,0.0,1.488e-05,9.307366564883795e-07,1.136e-09,3.4886130424792314e-06,0.0,1.367945000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.487e-05,1.487e-05,0.00018987027792362942,5.0,199.0,199.0,0.0,181.0
455,16,20,63,AR+ -ELASTIC,1.436e-05,204.0,0.0,1.436e-05,9.014303130015288e-07,1.1950000000000001e-09,3.3684543096309423e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.436e-05,1.436e-05,0.00018389178385231188,5.0,199.0,199.0,0.0,182.0
456,16,21,80,H- -ELASTIC,1.391e-05,204.0,0.0,1.391e-05,8.751215352102439e-07,1.2515e-09,3.260460840630809e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.39e-05,1.39e-05,0.00017852479318288976,5.0,199.0,199.0,0.0,183.0
457,16,22,80,H- -ELASTIC,1.337e-05,204.0,0.0,1.337e-05,8.442317054365973e-07,1.3225e-09,3.1334724445488745e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6542500000000005e-08,1.336e-05,1.336e-05,0.00017222326790906586,5.0,199.0,199.0,0.0,182.0
458,16,23,80,H- -ELASTIC,1.289e-05,204.0,0.0,1.289e-05,8.162912971709552e-07,1.4145e-09,3.0184587829149876e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.8205e-08,1.287e-05,1.287e-05,0.00016652342462287486,5.0,199.0,199.0,0.0,182.0
459,16,24,80,H- -ELASTIC,1.244e-05,204.0,0.0,1.244e-05,7.906500635808864e-07,1.6444999999999999e-09,2.912672040802033e-06,0.0,7.960150000000003e-14,6.79175e-11,1.6444999999999999e-09,5.80425e-08,1.242e-05,1.242e-05,0.00016129261297050083,5.0,199.0,199.0,0.0,183.0
460,16,25,80,H- -ELASTIC,1.185e-05,204.0,0.0,1.185e-05,7.565901778586805e-07,1.8235000000000002e-09,2.7718553415878703e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.182e-05,1.182e-05,0.00015434439628317083,5.0,199.0,199.0,0.0,182.0
461,16,26,80,H- -ELASTIC,1.133e-05,204.0,0.0,1.133e-05,7.260745036617687e-07,1.941e-09,2.6453815959306304e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.128e-05,1.128e-05,0.0001481191987470008,5.0,199.0,199.0,0.0,182.0
462,16,27,80,H- -ELASTIC,9.631e-06,204.0,0.0,9.631e-06,6.27927020883337e-07,2.8415e-09,2.2358036433529748e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.53e-06,9.531e-06,0.00012809711226020076,5.0,199.0,199.0,0.0,184.0
463,16,28,80,H- -ELASTIC,8.365e-06,204.0,0.0,8.365e-06,5.545173406926504e-07,3.814e-09,1.9262697741923696e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.201e-06,8.20594e-06,0.00011312153750130069,5.0,199.0,199.0,0.0,183.0
464,16,29,80,H- -ELASTIC,7.395e-06,204.0,0.0,7.395e-06,4.983776548367678e-07,4.112e-09,1.6879436486222786e-06,0.0,1.0874650000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.172e-06,7.182849999999999e-06,0.00010166904158670063,5.0,199.0,199.0,0.0,186.0
465,17,1,63,AR+ -ELASTIC,0.004072,204.0,0.0,0.004072,0.0002395520160174472,0.0,0.0009581120014359557,0.0,0.0,0.0,0.0,1.3855e-09,0.004072,0.004072,0.048868611267559224,118.0,86.0,86.0,0.0,67.0
466,17,2,63,AR+ -ELASTIC,0.004071,204.0,0.0,0.004071,0.00023949319282317522,0.0,0.0009578767072331017,0.0,0.0,0.0,0.0,1.3875e-09,0.004071,0.004071,0.048856611335927745,106.0,98.0,98.0,0.0,79.0
467,17,3,63,AR+ -ELASTIC,0.004055,204.0,0.0,0.004055,0.00023855201275524294,0.0,0.0009541120022502646,0.0,0.0,0.0,0.0,1.395e-09,0.004055,0.004055,0.04866461060206956,105.0,99.0,99.0,0.0,80.0
468,17,4,63,AR+ -ELASTIC,0.003767,204.0,0.0,0.003767,0.00022161068674964968,0.0,0.0008863473338199152,0.0,0.0,0.0,0.0,1.46425e-09,0.003767,0.003767,0.04520858009692853,105.0,99.0,99.0,0.0,80.0
469,17,5,63,AR+ -ELASTIC,0.002369,204.0,0.0,0.002369,0.0001393746325158774,0.0,0.0005574063482538961,0.0,0.0,0.0,0.0,2.2725e-09,0.002369,0.002369,0.028432425033238992,105.0,99.0,99.0,0.0,80.0
470,17,6,63,AR+ -ELASTIC,0.0006613,204.0,0.0,0.0006613,3.892228203722133e-05,9.2745e-13,0.0001555944440898209,0.0,0.0,0.0,9.2745e-13,6.9742499999999996e-09,0.0006613,0.0006613,0.00794014553559315,82.0,122.0,122.0,0.0,104.0
471,17,7,63,AR+ -ELASTIC,8.435e-05,204.0,0.0,8.435e-05,4.993859563632043e-06,8.105500000000001e-11,1.9839245681919352e-05,0.0,0.0,3.50875e-16,8.105500000000001e-11,2.77275e-08,8.435e-05,8.435e-05,0.0010187473509809368,29.0,175.0,175.0,0.0,158.0
472,17,8,63,AR+ -ELASTIC,3.744e-05,204.0,0.0,3.744e-05,2.242657335078142e-06,2.2444999999999998e-10,8.800100877413101e-06,0.0,1.0485000000000024e-21,6.3669999999999995e-15,2.2444999999999998e-10,3.25025e-08,3.744e-05,3.744e-05,0.00045750209635594095,11.0,193.0,193.0,0.0,176.0
473,17,9,63,AR+ -ELASTIC,2.671e-05,204.0,0.0,2.671e-05,1.6164022591252266e-06,3.5615e-10,6.274740651110256e-06,0.0,3.773030000000009e-21,2.93525e-13,3.5615e-10,3.266e-08,2.671e-05,2.671e-05,0.00032974606086154623,10.0,194.0,194.0,0.0,177.0
474,17,10,63,AR+ -ELASTIC,2.31e-05,204.0,0.0,2.31e-05,1.4065488651950672e-06,5.4915e-10,5.425077525562873e-06,0.0,7.590850000000012e-21,1.067125e-12,5.4915e-10,3.252e-08,2.31e-05,2.31e-05,0.0002869359684997937,7.0,197.0,197.0,0.0,179.0
475,17,11,63,AR+ -ELASTIC,2.158e-05,204.0,0.0,2.158e-05,1.3183874156960626e-06,5.906e-10,5.067328544532826e-06,0.0,1.2388800000000014e-20,2.05775e-12,5.906e-10,3.32225e-08,2.158e-05,2.158e-05,0.00026895103280199676,6.0,198.0,198.0,0.0,180.0
476,17,12,63,AR+ -ELASTIC,2e-05,204.0,0.0,2e-05,1.2268480205045089e-06,6.481000000000001e-10,4.695476447277978e-06,0.0,5.681050000000008e-20,4.64625e-12,6.481000000000001e-10,3.5015e-08,2e-05,2e-05,0.0002502769961829198,6.0,198.0,198.0,0.0,180.0
477,17,13,63,AR+ -ELASTIC,1.904e-05,204.0,0.0,1.904e-05,1.17126437367727e-06,7.2675e-10,4.469558284918032e-06,0.0,1.5301500000000004e-19,6.80725e-12,7.2675e-10,3.7255e-08,1.904e-05,1.904e-05,0.00023893793223016307,6.0,198.0,198.0,0.0,181.0
478,17,14,63,AR+ -ELASTIC,1.833e-05,204.0,0.0,1.833e-05,1.1301822367774044e-06,8.0705e-10,4.302482249573447e-06,0.0,2.60015e-19,1.1988000000000001e-11,8.0705e-10,3.8629999999999996e-08,1.833e-05,1.833e-05,0.00023055717630259052,6.0,198.0,198.0,0.0,181.0
479,17,15,63,AR+ -ELASTIC,1.776e-05,204.0,0.0,1.776e-05,1.0972262539075127e-06,8.427e-10,4.168356542649633e-06,0.0,3.424750000000001e-19,1.61525e-11,8.427e-10,3.96575e-08,1.776e-05,1.776e-05,0.00022383415579713259,6.0,198.0,198.0,0.0,182.0
480,17,16,63,AR+ -ELASTIC,1.687e-05,204.0,0.0,1.687e-05,1.0458301830478928e-06,8.606499999999999e-10,3.958942587735908e-06,0.0,3.783515000000008e-18,2.026e-11,8.606499999999999e-10,4.20325e-08,1.687e-05,1.687e-05,0.00021334935734177015,6.0,198.0,198.0,0.0,181.0
481,17,17,63,AR+ -ELASTIC,1.617e-05,204.0,0.0,1.617e-05,1.0054642056332207e-06,9.4715e-10,3.794246699370282e-06,0.0,4.235925000000009e-17,2.2485e-11,9.4715e-10,4.4455e-08,1.617e-05,1.617e-05,0.00020511469794917702,5.0,199.0,199.0,0.0,181.0
482,17,18,63,AR+ -ELASTIC,1.546e-05,204.0,0.0,1.546e-05,9.645895441123907e-07,1.0682e-09,3.627210393283067e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7305e-08,1.546e-05,1.546e-05,0.0001967762669989277,5.0,199.0,199.0,0.0,182.0
483,17,19,63,AR+ -ELASTIC,1.487e-05,204.0,0.0,1.487e-05,9.306871466349432e-07,1.136e-09,3.4884171267919597e-06,0.0,1.367945000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.487e-05,1.487e-05,0.00018986017791352842,5.0,199.0,199.0,0.0,180.0
484,17,20,80,H- -ELASTIC,1.436e-05,204.0,0.0,1.436e-05,9.008911390161857e-07,1.1950000000000001e-09,3.36629994456418e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.435e-05,1.435e-05,0.0001837817923593019,5.0,199.0,199.0,0.0,183.0
485,17,21,80,H- -ELASTIC,1.39e-05,204.0,0.0,1.39e-05,8.745332998670082e-07,1.2515e-09,3.258110811940522e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.389e-05,1.389e-05,0.00017840479317286968,5.0,199.0,199.0,0.0,183.0
486,17,22,80,H- -ELASTIC,1.336e-05,204.0,0.0,1.336e-05,8.436434205787542e-07,1.3225e-09,3.131122764239201e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6542500000000005e-08,1.335e-05,1.335e-05,0.00017210325779806586,5.0,199.0,199.0,0.0,182.0
487,17,23,80,H- -ELASTIC,1.288e-05,204.0,0.0,1.288e-05,8.157030559405629e-07,1.4145e-09,3.0161094435651864e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.8205e-08,1.286e-05,1.286e-05,0.00016640342341187484,5.0,199.0,199.0,0.0,182.0
488,17,24,80,H- -ELASTIC,1.244e-05,204.0,0.0,1.244e-05,7.901107983848081e-07,1.6444999999999999e-09,2.9105192211711062e-06,0.0,7.960150000000003e-14,6.79175e-11,1.6444999999999999e-09,5.80425e-08,1.241e-05,1.241e-05,0.00016118260287050084,5.0,199.0,199.0,0.0,183.0
489,17,25,80,H- -ELASTIC,1.185e-05,204.0,0.0,1.185e-05,7.560504665841707e-07,1.8235000000000002e-09,2.769703222515351e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.181e-05,1.181e-05,0.00015423429518317082,5.0,199.0,199.0,0.0,183.0
490,17,26,80,H- -ELASTIC,1.132e-05,204.0,0.0,1.132e-05,7.260254835147099e-07,1.941e-09,2.645185187491719e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.128e-05,1.128e-05,0.0001481091986370008,5.0,199.0,199.0,0.0,182.0
491,17,27,80,H- -ELASTIC,9.626e-06,204.0,0.0,9.626e-06,6.276324018147096e-07,2.8415e-09,2.2346314477863756e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.525e-06,9.526e-06,0.00012803700997020075,5.0,199.0,199.0,0.0,184.0
492,17,28,80,H- -ELASTIC,8.36e-06,204.0,0.0,8.36e-06,5.542771446632387e-07,3.814e-09,1.9253140404446437e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.197e-06,8.20194e-06,0.00011307253751130069,5.0,199.0,199.0,0.0,183.0
493,17,29,80,H- -ELASTIC,7.391e-06,204.0,0.0,7.391e-06,4.98147262189709e-07,4.112e-09,1.6870297848863824e-06,0.0,1.0874650000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.168e-06,7.17888e-06,0.00010162204148670063,5.0,199.0,199.0,0.0,186.0
494,18,1,63,AR+ -ELASTIC,0.004063,204.0,0.0,0.004063,0.00023902260246814206,0.0,0.0009559943548279669,0.0,0.0,0.0,0.0,1.3877499999999999e-09,0.004063,0.004063,0.04876061090350098,118.0,86.0,86.0,0.0,67.0
495,18,2,63,AR+ -ELASTIC,0.004062,204.0,0.0,0.004062,0.00023896377901997794,0.0,0.0009557590606885858,0.0,0.0,0.0,0.0,1.38975e-09,0.004062,0.004062,0.0487486109200755,106.0,98.0,98.0,0.0,79.0
496,18,3,63,AR+ -ELASTIC,0.004048,204.0,0.0,0.004048,0.00023814024823714896,0.0,0.0009524649433845908,0.0,0.0,0.0,0.0,1.397e-09,0.004048,0.004048,0.048580610640378386,105.0,99.0,99.0,0.0,79.0
497,18,4,63,AR+ -ELASTIC,0.003781,204.0,0.0,0.003781,0.00022243422899372582,0.0,0.0008896414482549576,0.0,0.0,0.0,0.0,1.464e-09,0.003781,0.003781,0.045376582714720066,105.0,99.0,99.0,0.0,80.0
498,18,5,63,AR+ -ELASTIC,0.002401,204.0,0.0,0.002401,0.0001412570047677705,0.0,0.0005649357551520572,0.0,0.0,0.0,0.0,2.2565000000000002e-09,0.002401,0.002401,0.028816428972625183,105.0,99.0,99.0,0.0,80.0
499,18,6,63,AR+ -ELASTIC,0.0006686,204.0,0.0,0.0006686,3.935168956117095e-05,9.31e-13,0.00015731209206229114,0.0,0.0,0.0,9.31e-13,6.93825e-09,0.0006686,0.0006686,0.008027744670478874,82.0,122.0,122.0,0.0,104.0
500,18,7,63,AR+ -ELASTIC,8.465e-05,204.0,0.0,8.465e-05,5.0114990083638676e-06,8.1085e-11,1.990983496291626e-05,0.0,0.0,3.5332500000000003e-16,8.1085e-11,2.77025e-08,8.465e-05,8.465e-05,0.001022345797706229,29.0,175.0,175.0,0.0,158.0
501,18,8,63,AR+ -ELASTIC,3.748e-05,204.0,0.0,3.748e-05,2.2450017575420236e-06,2.2425e-10,8.809513658537557e-06,0.0,1.0476000000000024e-21,6.35825e-15,2.2425e-10,3.25025e-08,3.748e-05,3.748e-05,0.00045798035853857283,11.0,193.0,193.0,0.0,176.0
502,18,9,63,AR+ -ELASTIC,2.671e-05,204.0,0.0,2.671e-05,1.6163959824942276e-06,3.5595e-10,6.274741895077417e-06,0.0,3.772520000000009e-21,2.9310000000000003e-13,3.5595e-10,3.266e-08,2.671e-05,2.671e-05,0.0003297447804288224,10.0,194.0,194.0,0.0,177.0
503,18,10,63,AR+ -ELASTIC,2.31e-05,204.0,0.0,2.31e-05,1.4065438984413755e-06,5.488e-10,5.425078434109061e-06,0.0,7.591100000000013e-21,1.066225e-12,5.488e-10,3.252e-08,2.31e-05,2.31e-05,0.0002869349552820406,7.0,197.0,197.0,0.0,179.0
504,18,11,63,AR+ -ELASTIC,2.157e-05,204.0,0.0,2.157e-05,1.317796111719803e-06,5.903999999999999e-10,5.064977060485476e-06,0.0,1.2388650000000015e-20,2.05675e-12,5.903999999999999e-10,3.3215e-08,2.157e-05,2.157e-05,0.0002688304067908398,6.0,198.0,198.0,0.0,181.0
505,18,12,63,AR+ -ELASTIC,1.999e-05,204.0,0.0,1.999e-05,1.2262573580610176e-06,6.4795e-10,4.693124953472373e-06,0.0,5.679150000000006e-20,4.645e-12,6.4795e-10,3.5005e-08,1.999e-05,1.999e-05,0.0002501565010444476,6.0,198.0,198.0,0.0,180.0
506,18,13,63,AR+ -ELASTIC,1.903e-05,204.0,0.0,1.903e-05,1.1706749040225346e-06,7.2665e-10,4.467206764829849e-06,0.0,1.5293000000000006e-19,6.8062500000000004e-12,7.2665e-10,3.72525e-08,1.903e-05,1.903e-05,0.00023881768042059706,6.0,198.0,198.0,0.0,181.0
507,18,14,63,AR+ -ELASTIC,1.832e-05,204.0,0.0,1.832e-05,1.1295934922317618e-06,8.07e-10,4.3001307465906954e-06,0.0,2.60015e-19,1.198e-11,8.07e-10,3.8629999999999996e-08,1.832e-05,1.832e-05,0.00023043707241527942,6.0,198.0,198.0,0.0,182.0
508,18,15,63,AR+ -ELASTIC,1.775e-05,204.0,0.0,1.775e-05,1.0966358947092721e-06,8.427e-10,4.166005375906621e-06,0.0,3.424750000000001e-19,1.61525e-11,8.427e-10,3.965e-08,1.775e-05,1.775e-05,0.0002237137225206915,6.0,198.0,198.0,0.0,181.0
509,18,16,63,AR+ -ELASTIC,1.686e-05,204.0,0.0,1.686e-05,1.0452413110811273e-06,8.605999999999999e-10,3.956591424076152e-06,0.0,3.783515000000008e-18,2.026e-11,8.605999999999999e-10,4.2024999999999994e-08,1.686e-05,1.686e-05,0.00021322922746054996,6.0,198.0,198.0,0.0,181.0
510,18,17,63,AR+ -ELASTIC,1.616e-05,204.0,0.0,1.616e-05,1.004875910486456e-06,9.4715e-10,3.7918957050784133e-06,0.0,4.235925000000009e-17,2.24875e-11,9.4715e-10,4.4455e-08,1.616e-05,1.616e-05,0.00020499468573923705,5.0,199.0,199.0,0.0,181.0
511,18,18,80,H- -ELASTIC,1.546e-05,204.0,0.0,1.546e-05,9.640504253766062e-07,1.0682e-09,3.625055567114159e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7305e-08,1.545e-05,1.545e-05,0.00019666628677682767,5.0,199.0,199.0,0.0,183.0
512,18,19,63,AR+ -ELASTIC,1.486e-05,204.0,0.0,1.486e-05,9.300984191251394e-07,1.136e-09,3.4860667065151507e-06,0.0,1.367945000000003e-15,3.23075e-11,1.136e-09,4.96e-08,1.486e-05,1.486e-05,0.00018974007750152842,5.0,199.0,199.0,0.0,180.0
513,18,20,80,H- -ELASTIC,1.435e-05,204.0,0.0,1.435e-05,9.003029022563327e-07,1.1950000000000001e-09,3.363949672035435e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.434e-05,1.434e-05,0.00018366179206029187,5.0,199.0,199.0,0.0,183.0
514,18,21,80,H- -ELASTIC,1.389e-05,204.0,0.0,1.389e-05,8.739445253032825e-07,1.2515e-09,3.2557608150428667e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.388e-05,1.388e-05,0.00017828468316186965,5.0,199.0,199.0,0.0,184.0
515,18,22,80,H- -ELASTIC,1.336e-05,204.0,0.0,1.336e-05,8.431041553777738e-07,1.3225e-09,3.128969110874192e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.334e-05,1.334e-05,0.00017199324769706585,5.0,199.0,199.0,0.0,182.0
516,18,23,80,H- -ELASTIC,1.288e-05,204.0,0.0,1.288e-05,8.157030014797247e-07,1.4145e-09,3.0161094573313615e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.286e-05,1.286e-05,0.00016640341230186385,5.0,199.0,199.0,0.0,181.0
517,18,24,80,H- -ELASTIC,1.243e-05,204.0,0.0,1.243e-05,7.90061724267112e-07,1.6444999999999999e-09,2.9103231021217005e-06,0.0,7.959300000000002e-14,6.79175e-11,1.6444999999999999e-09,5.804e-08,1.241e-05,1.241e-05,0.00016117259175049085,5.0,199.0,199.0,0.0,183.0
518,18,25,80,H- -ELASTIC,1.184e-05,204.0,0.0,1.184e-05,7.560009518782884e-07,1.8235000000000002e-09,2.7695070626797544e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.181e-05,1.181e-05,0.00015422419418317082,5.0,199.0,199.0,0.0,183.0
519,18,26,80,H- -ELASTIC,1.132e-05,204.0,0.0,1.132e-05,7.254862184166707e-07,1.941e-09,2.6430338831523814e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.127e-05,1.127e-05,0.00014799918855700083,5.0,199.0,199.0,0.0,182.0
520,18,27,80,H- -ELASTIC,9.621e-06,204.0,0.0,9.621e-06,6.272990684323567e-07,2.8415e-09,2.2333030949841666e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.519e-06,9.52097e-06,0.00012796900996020076,5.0,199.0,199.0,0.0,185.0
521,18,28,80,H- -ELASTIC,8.356e-06,204.0,0.0,8.356e-06,5.539879289769643e-07,3.814e-09,1.924164099290062e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.192e-06,8.196939999999999e-06,0.0001130135375113007,5.0,199.0,199.0,0.0,183.0
522,18,29,80,H- -ELASTIC,7.388e-06,204.0,0.0,7.388e-06,4.979217720426501e-07,4.112e-09,1.6861359907311639e-06,0.0,1.0874650000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.164e-06,7.17488e-06,0.00010157604149670064,5.0,199.0,199.0,0.0,186.0
523,19,1,63,AR+ -ELASTIC,0.004054,204.0,0.0,0.004054,0.00023849318922551844,0.0,0.000953876708143414,0.0,0.0,0.0,0.0,1.39075e-09,0.004054,0.004054,0.048652610602005764,118.0,86.0,86.0,0.0,67.0
524,19,2,63,AR+ -ELASTIC,0.004053,204.0,0.0,0.004053,0.00023843436575179863,0.0,0.0009536414140112071,0.0,0.0,0.0,0.0,1.3925e-09,0.004053,0.004053,0.04864061061336692,106.0,98.0,98.0,0.0,79.0
525,19,3,63,AR+ -ELASTIC,0.004041,204.0,0.0,0.004041,0.0002377284820328853,0.0,0.0009508178849395138,0.0,0.0,0.0,0.0,1.399e-09,0.004041,0.004041,0.048496610334708604,105.0,99.0,99.0,0.0,80.0
526,19,4,63,AR+ -ELASTIC,0.003791,204.0,0.0,0.003791,0.00022302247443988557,0.0,0.0008919943868922305,0.0,0.0,0.0,0.0,1.46325e-09,0.003791,0.003791,0.045496584785736656,105.0,99.0,99.0,0.0,80.0
527,19,5,63,AR+ -ELASTIC,0.002429,204.0,0.0,0.002429,0.0001429040812734009,0.0,0.0005715239859929961,0.0,0.0,0.0,0.0,2.24325e-09,0.002429,0.002429,0.029152432579773783,105.0,99.0,99.0,0.0,80.0
528,19,6,63,AR+ -ELASTIC,0.0006752,204.0,0.0,0.0006752,3.9739920139780775e-05,9.344e-13,0.00015886503428786023,0.0,0.0,0.0,9.344e-13,6.905e-09,0.0006752,0.0006752,0.008106943708515278,82.0,122.0,122.0,0.0,104.0
529,19,7,63,AR+ -ELASTIC,8.492e-05,204.0,0.0,8.492e-05,5.027374546783054e-06,8.111500000000001e-11,1.9973365307200485e-05,0.0,0.0,3.5570000000000004e-16,8.111500000000001e-11,2.76875e-08,8.492e-05,8.492e-05,0.001025584407543743,29.0,175.0,175.0,0.0,157.0
530,19,8,63,AR+ -ELASTIC,3.751e-05,204.0,0.0,3.751e-05,2.2467597919083045e-06,2.2405000000000002e-10,8.816573233308868e-06,0.0,1.0462500000000025e-21,6.3487500000000005e-15,2.2405000000000002e-10,3.2495e-08,3.751e-05,3.751e-05,0.0004583389975492941,11.0,193.0,193.0,0.0,176.0
531,19,9,63,AR+ -ELASTIC,2.672e-05,204.0,0.0,2.672e-05,1.6169785738837936e-06,3.5585e-10,6.277095363427011e-06,0.0,3.770425000000009e-21,2.92725e-13,3.5585e-10,3.266e-08,2.672e-05,2.672e-05,0.0003298636290722939,10.0,194.0,194.0,0.0,176.0
532,19,10,63,AR+ -ELASTIC,2.309e-05,204.0,0.0,2.309e-05,1.405951065053804e-06,5.485499999999999e-10,5.4227271313995616e-06,0.0,7.587500000000011e-21,1.065325e-12,5.485499999999999e-10,3.252e-08,2.309e-05,2.309e-05,0.000286814017270976,7.0,197.0,197.0,0.0,180.0
533,19,11,63,AR+ -ELASTIC,2.156e-05,204.0,0.0,2.156e-05,1.3172071105033906e-06,5.9025e-10,5.06262506944877e-06,0.0,1.2382950000000015e-20,2.05575e-12,5.9025e-10,3.321e-08,2.156e-05,2.156e-05,0.0002687102505426917,6.0,198.0,198.0,0.0,181.0
534,19,12,63,AR+ -ELASTIC,1.998e-05,204.0,0.0,1.998e-05,1.2256676805240418e-06,6.479e-10,4.690773366074543e-06,0.0,5.674900000000006e-20,4.64475e-12,6.479e-10,3.5005e-08,1.998e-05,1.998e-05,0.00025003620682690454,6.0,198.0,198.0,0.0,182.0
535,19,13,63,AR+ -ELASTIC,1.902e-05,204.0,0.0,1.902e-05,1.1700859077858484e-06,7.265499999999999e-10,4.464855196859737e-06,0.0,1.5276000000000004e-19,6.80425e-12,7.265499999999999e-10,3.72525e-08,1.902e-05,1.902e-05,0.00023869752518831307,6.0,198.0,198.0,0.0,180.0
536,19,14,63,AR+ -ELASTIC,1.831e-05,204.0,0.0,1.831e-05,1.1290045519665108e-06,8.069e-10,4.297779293764542e-06,0.0,2.5993e-19,1.197975e-11,8.069e-10,3.8629999999999996e-08,1.831e-05,1.831e-05,0.0002303169286011682,6.0,198.0,198.0,0.0,182.0
537,19,15,63,AR+ -ELASTIC,1.774e-05,204.0,0.0,1.774e-05,1.096046332232595e-06,8.4265e-10,4.163654120191047e-06,0.0,3.424750000000001e-19,1.61525e-11,8.4265e-10,3.965e-08,1.774e-05,1.774e-05,0.00022359345177544937,6.0,198.0,198.0,0.0,181.0
538,19,16,63,AR+ -ELASTIC,1.685e-05,204.0,0.0,1.685e-05,1.044652132250735e-06,8.605999999999999e-10,3.954240335341863e-06,0.0,3.7820150000000085e-18,2.026e-11,8.605999999999999e-10,4.2024999999999994e-08,1.685e-05,1.685e-05,0.00021310903497914996,6.0,198.0,198.0,0.0,181.0
539,19,17,63,AR+ -ELASTIC,1.615e-05,204.0,0.0,1.615e-05,1.0042876728335143e-06,9.4715e-10,3.789544698444345e-06,0.0,4.235925000000009e-17,2.24875e-11,9.4715e-10,4.4455e-08,1.615e-05,1.615e-05,0.00020487468525803694,5.0,199.0,199.0,0.0,181.0
540,19,18,80,H- -ELASTIC,1.545e-05,204.0,0.0,1.545e-05,9.634620865913123e-07,1.0682e-09,3.622704833706701e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7302499999999996e-08,1.544e-05,1.544e-05,0.0001965462656646277,5.0,199.0,199.0,0.0,183.0
