global_case_id,density_group_id,local_case_id,e_over_n_v_cm2,input_01_e,input_02_ar3s,input_03_ar4sm,input_04_ar4sr,input_05_ar4spm,input_06_ar4spr,input_07_ar4p,input_08_ar4d,input_09_ar,input_10_ar2,input_11_ar2,input_12_h,input_13_h,input_14_h,input_15_h,input_16_h2,input_17_h2,input_18_h2,input_19_h3,input_20_oh,input_21_oh,input_22_oh,input_23_oh,input_24_h2o,input_25_h2ov,input_26_h2o,input_27_ho2,input_28_h2o2,input_29_h3o,input_30_o2,input_31_o2,input_32_o2,input_33_o,input_34_o,input_35_o,input_36_hv_096,input_37_hv_106,input_38_hv_126,input_39_one,input_40_te,input_41_tgas,input_42_eb,input_43_pos,input_44_position,input_45_speed,input_46_edep,input_47_pdep,input_48_m,input_49_mis
50,2,21,2e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2,22,2.33e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2,23,2.66e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2,24,3e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2,25,3.5e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2,26,4e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2,27,6e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2,28,8e-15,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2,29,1e-14,8.259e-08,0.98,2.52e-07,4.863e-07,5.622e-08,4.141e-07,5.513e-07,7.217e-09,2.633e-08,1.629e-07,4.465e-09,8.86e-07,2.396e-12,5.185e-14,2.576e-09,2.24e-08,6.833e-14,1.759e-15,5.089e-15,9.662e-07,2.905e-09,1.808e-12,1.97e-08,0.02,1.357e-06,1.493e-08,2.061e-15,1.78e-11,6.262e-08,1.156e-16,3.82e-18,1.033e-24,8.822e-11,3.933e-17,3.475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,3,1,1e-20,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,3,2,1e-19,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,3,3,3e-19,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,3,4,1e-18,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,3,5,3e-18,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,3,6,1e-17,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,3,7,3e-17,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,3,8,6e-17,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,3,9,1e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,3,10,1.5e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,3,11,2e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3,12,3e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3,13,4e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3,14,5e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3,15,6e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,3,16,8e-16,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,3,17,1e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,3,18,1.25e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,3,19,1.5e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,3,20,1.75e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,3,21,2e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3,22,2.33e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,3,23,2.66e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,3,24,3e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,3,25,3.5e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,3,26,4e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3,27,6e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,3,28,8e-15,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3,29,1e-14,1.288e-07,0.98,5.621e-07,1.15e-06,1.295e-07,9.494e-07,7.027e-07,8.95e-09,1.862e-08,5.674e-07,3.855e-09,4.617e-06,4.231e-11,1.303e-13,4.336e-09,1.027e-07,1.114e-12,5.861e-15,8.361e-14,4.872e-06,3.575e-08,1.015e-12,9.084e-08,0.01999,5.716e-06,1.338e-08,1.627e-14,2.43e-10,2.023e-07,1.106e-14,7.814e-17,8.247e-22,8.588e-10,3.895e-17,1.426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,4,1,1e-20,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,4,2,1e-19,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,4,3,3e-19,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,4,4,1e-18,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,4,5,3e-18,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,4,6,1e-17,1.379e-07,0.98,6.674e-07,1.37e-06,1.532e-07,1.115e-06,6.902e-07,8.804e-09,1.651e-08,8.082e-07,3.487e-09,9.711e-06,1.585e-10,2.561e-13,4.676e-09,2.002e-07,3.927e-12,1.017e-14,2.58e-13,1.01e-05,9.113e-08,1.276e-12,1.756e-07,0.01998,1.079e-05,1.188e-08,7.245e-14,9e-10,3.129e-07,1.405e-13,3.862e-16,3.159e-20,3.268e-09,1.407e-16,2.663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
