global_case_id,density_group_id,local_case_id,species_id,species_label,mole_fraction
545,19,23,45,SPEED,0.0
545,19,23,46,EDEP,0.0
545,19,23,47,PDEP,0.0
545,19,23,48,M,0.0
545,19,23,49,MIS,0.0
546,19,24,1,E,1.54e-07
546,19,24,2,AR3S,0.9799
546,19,24,3,AR4SM,7.442e-07
546,19,24,4,AR4SR,1.515e-06
546,19,24,5,AR4SPM,1.687e-07
546,19,24,6,AR4SPR,1.217e-06
546,19,24,7,AR4P,6.893e-07
546,19,24,8,AR4D,8.909e-09
546,19,24,9,AR^,1.524e-08
546,19,24,10,AR2*,9.919e-07
546,19,24,11,AR2^,3.342e-09
546,19,24,12,H,5.37e-05
546,19,24,13,H*,3.865e-09
546,19,24,14,H^,1.615e-12
546,19,24,15,H-,5.223e-09
546,19,24,16,H2,7.365e-06
546,19,24,17,H2*,9.23e-10
546,19,24,18,H2^,3.495e-13
546,19,24,19,H3^,2.414e-11
546,19,24,20,OH,3.977e-05
546,19,24,21,OH*,4.531e-07
546,19,24,22,OH^,3.356e-12
546,19,24,23,OH-,5.581e-07
546,19,24,24,H2O,0.01989
546,19,24,25,H2OV,3.682e-05
546,19,24,26,H2O^,1.112e-08
546,19,24,27,HO2,7.149e-09
546,19,24,28,H2O2,1.242e-05
546,19,24,29,H3O^,7.736e-07
546,19,24,30,O2,6.288e-07
546,19,24,31,O2^,1.027e-11
546,19,24,32,O2-,6.235e-12
546,19,24,33,O,4.478e-07
546,19,24,34,O^,1.946e-14
546,19,24,35,O-,8.601e-08
546,19,24,36,HV_096,0.0
546,19,24,37,HV_106,0.0
546,19,24,38,HV_126,0.0
546,19,24,39,ONE,0.0
546,19,24,40,TE,0.0
546,19,24,41,TGAS,0.0
546,19,24,42,EB,0.0
546,19,24,43,POS,0.0
546,19,24,44,POSITION,0.0
546,19,24,45,SPEED,0.0
546,19,24,46,EDEP,0.0
546,19,24,47,PDEP,0.0
546,19,24,48,M,0.0
546,19,24,49,MIS,0.0
547,19,25,1,E,1.54e-07
547,19,25,2,AR3S,0.9799
547,19,25,3,AR4SM,7.442e-07
547,19,25,4,AR4SR,1.515e-06
547,19,25,5,AR4SPM,1.687e-07
547,19,25,6,AR4SPR,1.217e-06
547,19,25,7,AR4P,6.893e-07
547,19,25,8,AR4D,8.909e-09
547,19,25,9,AR^,1.524e-08
547,19,25,10,AR2*,9.919e-07
547,19,25,11,AR2^,3.342e-09
547,19,25,12,H,5.37e-05
547,19,25,13,H*,3.865e-09
547,19,25,14,H^,1.615e-12
547,19,25,15,H-,5.223e-09
547,19,25,16,H2,7.365e-06
547,19,25,17,H2*,9.23e-10
547,19,25,18,H2^,3.495e-13
547,19,25,19,H3^,2.414e-11
547,19,25,20,OH,3.977e-05
547,19,25,21,OH*,4.531e-07
547,19,25,22,OH^,3.356e-12
547,19,25,23,OH-,5.581e-07
547,19,25,24,H2O,0.01989
547,19,25,25,H2OV,3.682e-05
547,19,25,26,H2O^,1.112e-08
547,19,25,27,HO2,7.149e-09
547,19,25,28,H2O2,1.242e-05
547,19,25,29,H3O^,7.736e-07
547,19,25,30,O2,6.288e-07
547,19,25,31,O2^,1.027e-11
547,19,25,32,O2-,6.235e-12
547,19,25,33,O,4.478e-07
547,19,25,34,O^,1.946e-14
547,19,25,35,O-,8.601e-08
547,19,25,36,HV_096,0.0
547,19,25,37,HV_106,0.0
547,19,25,38,HV_126,0.0
547,19,25,39,ONE,0.0
547,19,25,40,TE,0.0
547,19,25,41,TGAS,0.0
547,19,25,42,EB,0.0
547,19,25,43,POS,0.0
547,19,25,44,POSITION,0.0
547,19,25,45,SPEED,0.0
547,19,25,46,EDEP,0.0
547,19,25,47,PDEP,0.0
547,19,25,48,M,0.0
547,19,25,49,MIS,0.0
548,19,26,1,E,1.54e-07
548,19,26,2,AR3S,0.9799
548,19,26,3,AR4SM,7.442e-07
548,19,26,4,AR4SR,1.515e-06
548,19,26,5,AR4SPM,1.687e-07
548,19,26,6,AR4SPR,1.217e-06
548,19,26,7,AR4P,6.893e-07
548,19,26,8,AR4D,8.909e-09
548,19,26,9,AR^,1.524e-08
548,19,26,10,AR2*,9.919e-07
548,19,26,11,AR2^,3.342e-09
548,19,26,12,H,5.37e-05
548,19,26,13,H*,3.865e-09
548,19,26,14,H^,1.615e-12
548,19,26,15,H-,5.223e-09
548,19,26,16,H2,7.365e-06
548,19,26,17,H2*,9.23e-10
548,19,26,18,H2^,3.495e-13
548,19,26,19,H3^,2.414e-11
548,19,26,20,OH,3.977e-05
548,19,26,21,OH*,4.531e-07
548,19,26,22,OH^,3.356e-12
548,19,26,23,OH-,5.581e-07
548,19,26,24,H2O,0.01989
548,19,26,25,H2OV,3.682e-05
548,19,26,26,H2O^,1.112e-08
548,19,26,27,HO2,7.149e-09
548,19,26,28,H2O2,1.242e-05
548,19,26,29,H3O^,7.736e-07
548,19,26,30,O2,6.288e-07
548,19,26,31,O2^,1.027e-11
548,19,26,32,O2-,6.235e-12
548,19,26,33,O,4.478e-07
548,19,26,34,O^,1.946e-14
548,19,26,35,O-,8.601e-08
548,19,26,36,HV_096,0.0
548,19,26,37,HV_106,0.0
548,19,26,38,HV_126,0.0
548,19,26,39,ONE,0.0
548,19,26,40,TE,0.0
548,19,26,41,TGAS,0.0
548,19,26,42,EB,0.0
548,19,26,43,POS,0.0
548,19,26,44,POSITION,0.0
548,19,26,45,SPEED,0.0
548,19,26,46,EDEP,0.0
548,19,26,47,PDEP,0.0
548,19,26,48,M,0.0
548,19,26,49,MIS,0.0
549,19,27,1,E,1.54e-07
549,19,27,2,AR3S,0.9799
549,19,27,3,AR4SM,7.442e-07
549,19,27,4,AR4SR,1.515e-06
549,19,27,5,AR4SPM,1.687e-07
549,19,27,6,AR4SPR,1.217e-06
549,19,27,7,AR4P,6.893e-07
549,19,27,8,AR4D,8.909e-09
549,19,27,9,AR^,1.524e-08
549,19,27,10,AR2*,9.919e-07
549,19,27,11,AR2^,3.342e-09
549,19,27,12,H,5.37e-05
549,19,27,13,H*,3.865e-09
549,19,27,14,H^,1.615e-12
549,19,27,15,H-,5.223e-09
549,19,27,16,H2,7.365e-06
549,19,27,17,H2*,9.23e-10
549,19,27,18,H2^,3.495e-13
549,19,27,19,H3^,2.414e-11
549,19,27,20,OH,3.977e-05
549,19,27,21,OH*,4.531e-07
549,19,27,22,OH^,3.356e-12
549,19,27,23,OH-,5.581e-07
549,19,27,24,H2O,0.01989
549,19,27,25,H2OV,3.682e-05
549,19,27,26,H2O^,1.112e-08
549,19,27,27,HO2,7.149e-09
549,19,27,28,H2O2,1.242e-05
549,19,27,29,H3O^,7.736e-07
549,19,27,30,O2,6.288e-07
549,19,27,31,O2^,1.027e-11
549,19,27,32,O2-,6.235e-12
549,19,27,33,O,4.478e-07
549,19,27,34,O^,1.946e-14
549,19,27,35,O-,8.601e-08
549,19,27,36,HV_096,0.0
549,19,27,37,HV_106,0.0
549,19,27,38,HV_126,0.0
549,19,27,39,ONE,0.0
549,19,27,40,TE,0.0
549,19,27,41,TGAS,0.0
549,19,27,42,EB,0.0
549,19,27,43,POS,0.0
549,19,27,44,POSITION,0.0
549,19,27,45,SPEED,0.0
549,19,27,46,EDEP,0.0
549,19,27,47,PDEP,0.0
549,19,27,48,M,0.0
549,19,27,49,MIS,0.0
550,19,28,1,E,1.54e-07
550,19,28,2,AR3S,0.9799
550,19,28,3,AR4SM,7.442e-07
550,19,28,4,AR4SR,1.515e-06
550,19,28,5,AR4SPM,1.687e-07
550,19,28,6,AR4SPR,1.217e-06
550,19,28,7,AR4P,6.893e-07
550,19,28,8,AR4D,8.909e-09
550,19,28,9,AR^,1.524e-08
550,19,28,10,AR2*,9.919e-07
550,19,28,11,AR2^,3.342e-09
550,19,28,12,H,5.37e-05
550,19,28,13,H*,3.865e-09
550,19,28,14,H^,1.615e-12
550,19,28,15,H-,5.223e-09
550,19,28,16,H2,7.365e-06
550,19,28,17,H2*,9.23e-10
550,19,28,18,H2^,3.495e-13
550,19,28,19,H3^,2.414e-11
550,19,28,20,OH,3.977e-05
550,19,28,21,OH*,4.531e-07
550,19,28,22,OH^,3.356e-12
550,19,28,23,OH-,5.581e-07
550,19,28,24,H2O,0.01989
550,19,28,25,H2OV,3.682e-05
550,19,28,26,H2O^,1.112e-08
550,19,28,27,HO2,7.149e-09
550,19,28,28,H2O2,1.242e-05
550,19,28,29,H3O^,7.736e-07
550,19,28,30,O2,6.288e-07
550,19,28,31,O2^,1.027e-11
550,19,28,32,O2-,6.235e-12
550,19,28,33,O,4.478e-07
550,19,28,34,O^,1.946e-14
550,19,28,35,O-,8.601e-08
550,19,28,36,HV_096,0.0
550,19,28,37,HV_106,0.0
550,19,28,38,HV_126,0.0
550,19,28,39,ONE,0.0
550,19,28,40,TE,0.0
550,19,28,41,TGAS,0.0
550,19,28,42,EB,0.0
550,19,28,43,POS,0.0
550,19,28,44,POSITION,0.0
550,19,28,45,SPEED,0.0
550,19,28,46,EDEP,0.0
550,19,28,47,PDEP,0.0
550,19,28,48,M,0.0
550,19,28,49,MIS,0.0
551,19,29,1,E,1.54e-07
551,19,29,2,AR3S,0.9799
551,19,29,3,AR4SM,7.442e-07
551,19,29,4,AR4SR,1.515e-06
551,19,29,5,AR4SPM,1.687e-07
551,19,29,6,AR4SPR,1.217e-06
551,19,29,7,AR4P,6.893e-07
551,19,29,8,AR4D,8.909e-09
551,19,29,9,AR^,1.524e-08
551,19,29,10,AR2*,9.919e-07
551,19,29,11,AR2^,3.342e-09
551,19,29,12,H,5.37e-05
551,19,29,13,H*,3.865e-09
551,19,29,14,H^,1.615e-12
551,19,29,15,H-,5.223e-09
551,19,29,16,H2,7.365e-06
551,19,29,17,H2*,9.23e-10
551,19,29,18,H2^,3.495e-13
551,19,29,19,H3^,2.414e-11
551,19,29,20,OH,3.977e-05
551,19,29,21,OH*,4.531e-07
551,19,29,22,OH^,3.356e-12
551,19,29,23,OH-,5.581e-07
551,19,29,24,H2O,0.01989
551,19,29,25,H2OV,3.682e-05
551,19,29,26,H2O^,1.112e-08
551,19,29,27,HO2,7.149e-09
551,19,29,28,H2O2,1.242e-05
551,19,29,29,H3O^,7.736e-07
551,19,29,30,O2,6.288e-07
551,19,29,31,O2^,1.027e-11
551,19,29,32,O2-,6.235e-12
551,19,29,33,O,4.478e-07
551,19,29,34,O^,1.946e-14
551,19,29,35,O-,8.601e-08
551,19,29,36,HV_096,0.0
551,19,29,37,HV_106,0.0
551,19,29,38,HV_126,0.0
551,19,29,39,ONE,0.0
551,19,29,40,TE,0.0
551,19,29,41,TGAS,0.0
551,19,29,42,EB,0.0
551,19,29,43,POS,0.0
551,19,29,44,POSITION,0.0
551,19,29,45,SPEED,0.0
551,19,29,46,EDEP,0.0
551,19,29,47,PDEP,0.0
551,19,29,48,M,0.0
551,19,29,49,MIS,0.0
552,20,1,1,E,1.561e-07
552,20,1,2,AR3S,0.9799
552,20,1,3,AR4SM,7.455e-07
552,20,1,4,AR4SR,1.516e-06
552,20,1,5,AR4SPM,1.687e-07
552,20,1,6,AR4SPR,1.216e-06
552,20,1,7,AR4P,6.865e-07
552,20,1,8,AR4D,8.855e-09
552,20,1,9,AR^,1.494e-08
552,20,1,10,AR2*,9.917e-07
552,20,1,11,AR2^,3.291e-09
552,20,1,12,H,5.957e-05
552,20,1,13,H*,4.755e-09
552,20,1,14,H^,1.816e-12
552,20,1,15,H-,5.294e-09
552,20,1,16,H2,7.475e-06
552,20,1,17,H2*,1.05e-09
552,20,1,18,H2^,3.48e-13
552,20,1,19,H3^,2.681e-11
552,20,1,20,OH,4.571e-05
552,20,1,21,OH*,5.306e-07
552,20,1,22,OH^,3.747e-12
552,20,1,23,OH-,6.17e-07
552,20,1,24,H2O,0.01988
552,20,1,25,H2OV,4.182e-05
552,20,1,26,H2O^,1.092e-08
552,20,1,27,HO2,7.5e-09
552,20,1,28,H2O2,1.243e-05
552,20,1,29,H3O^,8.456e-07
552,20,1,30,O2,6.287e-07
552,20,1,31,O2^,1.097e-11
552,20,1,32,O2-,7.194e-12
552,20,1,33,O,4.697e-07
552,20,1,34,O^,2.016e-14
552,20,1,35,O-,9.639e-08
552,20,1,36,HV_096,0.0
552,20,1,37,HV_106,0.0
552,20,1,38,HV_126,0.0
552,20,1,39,ONE,0.0
552,20,1,40,TE,0.0
552,20,1,41,TGAS,0.0
552,20,1,42,EB,0.0
552,20,1,43,POS,0.0
552,20,1,44,POSITION,0.0
552,20,1,45,SPEED,0.0
552,20,1,46,EDEP,0.0
552,20,1,47,PDEP,0.0
552,20,1,48,M,0.0
552,20,1,49,MIS,0.0
553,20,2,1,E,1.561e-07
553,20,2,2,AR3S,0.9799
553,20,2,3,AR4SM,7.455e-07
553,20,2,4,AR4SR,1.516e-06
553,20,2,5,AR4SPM,1.687e-07
553,20,2,6,AR4SPR,1.216e-06
553,20,2,7,AR4P,6.865e-07
553,20,2,8,AR4D,8.855e-09
553,20,2,9,AR^,1.494e-08
553,20,2,10,AR2*,9.917e-07
553,20,2,11,AR2^,3.291e-09
553,20,2,12,H,5.957e-05
553,20,2,13,H*,4.755e-09
553,20,2,14,H^,1.816e-12
553,20,2,15,H-,5.294e-09
553,20,2,16,H2,7.475e-06
553,20,2,17,H2*,1.05e-09
553,20,2,18,H2^,3.48e-13
553,20,2,19,H3^,2.681e-11
553,20,2,20,OH,4.571e-05
553,20,2,21,OH*,5.306e-07
553,20,2,22,OH^,3.747e-12
553,20,2,23,OH-,6.17e-07
553,20,2,24,H2O,0.01988
553,20,2,25,H2OV,4.182e-05
553,20,2,26,H2O^,1.092e-08
553,20,2,27,HO2,7.5e-09
553,20,2,28,H2O2,1.243e-05
553,20,2,29,H3O^,8.456e-07
553,20,2,30,O2,6.287e-07
553,20,2,31,O2^,1.097e-11
553,20,2,32,O2-,7.194e-12
553,20,2,33,O,4.697e-07
553,20,2,34,O^,2.016e-14
553,20,2,35,O-,9.639e-08
553,20,2,36,HV_096,0.0
553,20,2,37,HV_106,0.0
553,20,2,38,HV_126,0.0
553,20,2,39,ONE,0.0
553,20,2,40,TE,0.0
553,20,2,41,TGAS,0.0
553,20,2,42,EB,0.0
553,20,2,43,POS,0.0
553,20,2,44,POSITION,0.0
553,20,2,45,SPEED,0.0
553,20,2,46,EDEP,0.0
553,20,2,47,PDEP,0.0
553,20,2,48,M,0.0
553,20,2,49,MIS,0.0
554,20,3,1,E,1.561e-07
554,20,3,2,AR3S,0.9799
554,20,3,3,AR4SM,7.455e-07
554,20,3,4,AR4SR,1.516e-06
554,20,3,5,AR4SPM,1.687e-07
554,20,3,6,AR4SPR,1.216e-06
554,20,3,7,AR4P,6.865e-07
554,20,3,8,AR4D,8.855e-09
554,20,3,9,AR^,1.494e-08
554,20,3,10,AR2*,9.917e-07
554,20,3,11,AR2^,3.291e-09
554,20,3,12,H,5.957e-05
554,20,3,13,H*,4.755e-09
554,20,3,14,H^,1.816e-12
554,20,3,15,H-,5.294e-09
554,20,3,16,H2,7.475e-06
554,20,3,17,H2*,1.05e-09
554,20,3,18,H2^,3.48e-13
554,20,3,19,H3^,2.681e-11
554,20,3,20,OH,4.571e-05
554,20,3,21,OH*,5.306e-07
554,20,3,22,OH^,3.747e-12
554,20,3,23,OH-,6.17e-07
554,20,3,24,H2O,0.01988
554,20,3,25,H2OV,4.182e-05
554,20,3,26,H2O^,1.092e-08
554,20,3,27,HO2,7.5e-09
554,20,3,28,H2O2,1.243e-05
554,20,3,29,H3O^,8.456e-07
554,20,3,30,O2,6.287e-07
554,20,3,31,O2^,1.097e-11
554,20,3,32,O2-,7.194e-12
554,20,3,33,O,4.697e-07
554,20,3,34,O^,2.016e-14
554,20,3,35,O-,9.639e-08
554,20,3,36,HV_096,0.0
554,20,3,37,HV_106,0.0
554,20,3,38,HV_126,0.0
554,20,3,39,ONE,0.0
554,20,3,40,TE,0.0
554,20,3,41,TGAS,0.0
554,20,3,42,EB,0.0
554,20,3,43,POS,0.0
554,20,3,44,POSITION,0.0
554,20,3,45,SPEED,0.0
554,20,3,46,EDEP,0.0
554,20,3,47,PDEP,0.0
554,20,3,48,M,0.0
554,20,3,49,MIS,0.0
555,20,4,1,E,1.561e-07
555,20,4,2,AR3S,0.9799
555,20,4,3,AR4SM,7.455e-07
555,20,4,4,AR4SR,1.516e-06
555,20,4,5,AR4SPM,1.687e-07
555,20,4,6,AR4SPR,1.216e-06
555,20,4,7,AR4P,6.865e-07
555,20,4,8,AR4D,8.855e-09
555,20,4,9,AR^,1.494e-08
555,20,4,10,AR2*,9.917e-07
555,20,4,11,AR2^,3.291e-09
555,20,4,12,H,5.957e-05
555,20,4,13,H*,4.755e-09
555,20,4,14,H^,1.816e-12
555,20,4,15,H-,5.294e-09
555,20,4,16,H2,7.475e-06
555,20,4,17,H2*,1.05e-09
555,20,4,18,H2^,3.48e-13
555,20,4,19,H3^,2.681e-11
555,20,4,20,OH,4.571e-05
555,20,4,21,OH*,5.306e-07
555,20,4,22,OH^,3.747e-12
555,20,4,23,OH-,6.17e-07
555,20,4,24,H2O,0.01988
555,20,4,25,H2OV,4.182e-05
555,20,4,26,H2O^,1.092e-08
555,20,4,27,HO2,7.5e-09
555,20,4,28,H2O2,1.243e-05
555,20,4,29,H3O^,8.456e-07
555,20,4,30,O2,6.287e-07
555,20,4,31,O2^,1.097e-11
555,20,4,32,O2-,7.194e-12
555,20,4,33,O,4.697e-07
555,20,4,34,O^,2.016e-14
555,20,4,35,O-,9.639e-08
555,20,4,36,HV_096,0.0
555,20,4,37,HV_106,0.0
555,20,4,38,HV_126,0.0
555,20,4,39,ONE,0.0
555,20,4,40,TE,0.0
555,20,4,41,TGAS,0.0
555,20,4,42,EB,0.0
555,20,4,43,POS,0.0
555,20,4,44,POSITION,0.0
555,20,4,45,SPEED,0.0
555,20,4,46,EDEP,0.0
555,20,4,47,PDEP,0.0
555,20,4,48,M,0.0
555,20,4,49,MIS,0.0
556,20,5,1,E,1.561e-07
556,20,5,2,AR3S,0.9799
556,20,5,3,AR4SM,7.455e-07
556,20,5,4,AR4SR,1.516e-06
556,20,5,5,AR4SPM,1.687e-07
556,20,5,6,AR4SPR,1.216e-06
556,20,5,7,AR4P,6.865e-07
556,20,5,8,AR4D,8.855e-09
556,20,5,9,AR^,1.494e-08
556,20,5,10,AR2*,9.917e-07
556,20,5,11,AR2^,3.291e-09
556,20,5,12,H,5.957e-05
556,20,5,13,H*,4.755e-09
556,20,5,14,H^,1.816e-12
556,20,5,15,H-,5.294e-09
556,20,5,16,H2,7.475e-06
556,20,5,17,H2*,1.05e-09
556,20,5,18,H2^,3.48e-13
556,20,5,19,H3^,2.681e-11
556,20,5,20,OH,4.571e-05
556,20,5,21,OH*,5.306e-07
556,20,5,22,OH^,3.747e-12
556,20,5,23,OH-,6.17e-07
556,20,5,24,H2O,0.01988
556,20,5,25,H2OV,4.182e-05
556,20,5,26,H2O^,1.092e-08
556,20,5,27,HO2,7.5e-09
556,20,5,28,H2O2,1.243e-05
556,20,5,29,H3O^,8.456e-07
556,20,5,30,O2,6.287e-07
556,20,5,31,O2^,1.097e-11
556,20,5,32,O2-,7.194e-12
556,20,5,33,O,4.697e-07
556,20,5,34,O^,2.016e-14
556,20,5,35,O-,9.639e-08
556,20,5,36,HV_096,0.0
556,20,5,37,HV_106,0.0
556,20,5,38,HV_126,0.0
556,20,5,39,ONE,0.0
556,20,5,40,TE,0.0
556,20,5,41,TGAS,0.0
556,20,5,42,EB,0.0
556,20,5,43,POS,0.0
556,20,5,44,POSITION,0.0
556,20,5,45,SPEED,0.0
556,20,5,46,EDEP,0.0
556,20,5,47,PDEP,0.0
556,20,5,48,M,0.0
556,20,5,49,MIS,0.0
557,20,6,1,E,1.561e-07
557,20,6,2,AR3S,0.9799
557,20,6,3,AR4SM,7.455e-07
557,20,6,4,AR4SR,1.516e-06
557,20,6,5,AR4SPM,1.687e-07
557,20,6,6,AR4SPR,1.216e-06
557,20,6,7,AR4P,6.865e-07
557,20,6,8,AR4D,8.855e-09
557,20,6,9,AR^,1.494e-08
557,20,6,10,AR2*,9.917e-07
557,20,6,11,AR2^,3.291e-09
557,20,6,12,H,5.957e-05
557,20,6,13,H*,4.755e-09
557,20,6,14,H^,1.816e-12
557,20,6,15,H-,5.294e-09
557,20,6,16,H2,7.475e-06
557,20,6,17,H2*,1.05e-09
557,20,6,18,H2^,3.48e-13
557,20,6,19,H3^,2.681e-11
557,20,6,20,OH,4.571e-05
557,20,6,21,OH*,5.306e-07
557,20,6,22,OH^,3.747e-12
557,20,6,23,OH-,6.17e-07
557,20,6,24,H2O,0.01988
557,20,6,25,H2OV,4.182e-05
557,20,6,26,H2O^,1.092e-08
557,20,6,27,HO2,7.5e-09
557,20,6,28,H2O2,1.243e-05
557,20,6,29,H3O^,8.456e-07
557,20,6,30,O2,6.287e-07
557,20,6,31,O2^,1.097e-11
557,20,6,32,O2-,7.194e-12
557,20,6,33,O,4.697e-07
557,20,6,34,O^,2.016e-14
557,20,6,35,O-,9.639e-08
557,20,6,36,HV_096,0.0
557,20,6,37,HV_106,0.0
557,20,6,38,HV_126,0.0
557,20,6,39,ONE,0.0
557,20,6,40,TE,0.0
557,20,6,41,TGAS,0.0
557,20,6,42,EB,0.0
557,20,6,43,POS,0.0
557,20,6,44,POSITION,0.0
557,20,6,45,SPEED,0.0
557,20,6,46,EDEP,0.0
557,20,6,47,PDEP,0.0
557,20,6,48,M,0.0
557,20,6,49,MIS,0.0
558,20,7,1,E,1.561e-07
558,20,7,2,AR3S,0.9799
558,20,7,3,AR4SM,7.455e-07
558,20,7,4,AR4SR,1.516e-06
558,20,7,5,AR4SPM,1.687e-07
558,20,7,6,AR4SPR,1.216e-06
558,20,7,7,AR4P,6.865e-07
558,20,7,8,AR4D,8.855e-09
558,20,7,9,AR^,1.494e-08
558,20,7,10,AR2*,9.917e-07
558,20,7,11,AR2^,3.291e-09
558,20,7,12,H,5.957e-05
558,20,7,13,H*,4.755e-09
558,20,7,14,H^,1.816e-12
558,20,7,15,H-,5.294e-09
558,20,7,16,H2,7.475e-06
558,20,7,17,H2*,1.05e-09
558,20,7,18,H2^,3.48e-13
558,20,7,19,H3^,2.681e-11
558,20,7,20,OH,4.571e-05
558,20,7,21,OH*,5.306e-07
558,20,7,22,OH^,3.747e-12
558,20,7,23,OH-,6.17e-07
558,20,7,24,H2O,0.01988
558,20,7,25,H2OV,4.182e-05
558,20,7,26,H2O^,1.092e-08
558,20,7,27,HO2,7.5e-09
558,20,7,28,H2O2,1.243e-05
558,20,7,29,H3O^,8.456e-07
558,20,7,30,O2,6.287e-07
558,20,7,31,O2^,1.097e-11
558,20,7,32,O2-,7.194e-12
558,20,7,33,O,4.697e-07
558,20,7,34,O^,2.016e-14
558,20,7,35,O-,9.639e-08
558,20,7,36,HV_096,0.0
558,20,7,37,HV_106,0.0
558,20,7,38,HV_126,0.0
558,20,7,39,ONE,0.0
558,20,7,40,TE,0.0
558,20,7,41,TGAS,0.0
558,20,7,42,EB,0.0
558,20,7,43,POS,0.0
558,20,7,44,POSITION,0.0
558,20,7,45,SPEED,0.0
558,20,7,46,EDEP,0.0
558,20,7,47,PDEP,0.0
558,20,7,48,M,0.0
558,20,7,49,MIS,0.0
559,20,8,1,E,1.561e-07
559,20,8,2,AR3S,0.9799
559,20,8,3,AR4SM,7.455e-07
559,20,8,4,AR4SR,1.516e-06
559,20,8,5,AR4SPM,1.687e-07
559,20,8,6,AR4SPR,1.216e-06
559,20,8,7,AR4P,6.865e-07
559,20,8,8,AR4D,8.855e-09
559,20,8,9,AR^,1.494e-08
559,20,8,10,AR2*,9.917e-07
559,20,8,11,AR2^,3.291e-09
559,20,8,12,H,5.957e-05
559,20,8,13,H*,4.755e-09
559,20,8,14,H^,1.816e-12
559,20,8,15,H-,5.294e-09
559,20,8,16,H2,7.475e-06
559,20,8,17,H2*,1.05e-09
559,20,8,18,H2^,3.48e-13
559,20,8,19,H3^,2.681e-11
559,20,8,20,OH,4.571e-05
559,20,8,21,OH*,5.306e-07
559,20,8,22,OH^,3.747e-12
559,20,8,23,OH-,6.17e-07
559,20,8,24,H2O,0.01988
559,20,8,25,H2OV,4.182e-05
559,20,8,26,H2O^,1.092e-08
559,20,8,27,HO2,7.5e-09
559,20,8,28,H2O2,1.243e-05
559,20,8,29,H3O^,8.456e-07
559,20,8,30,O2,6.287e-07
559,20,8,31,O2^,1.097e-11
559,20,8,32,O2-,7.194e-12
559,20,8,33,O,4.697e-07
559,20,8,34,O^,2.016e-14
559,20,8,35,O-,9.639e-08
559,20,8,36,HV_096,0.0
559,20,8,37,HV_106,0.0
559,20,8,38,HV_126,0.0
559,20,8,39,ONE,0.0
559,20,8,40,TE,0.0
559,20,8,41,TGAS,0.0
559,20,8,42,EB,0.0
559,20,8,43,POS,0.0
559,20,8,44,POSITION,0.0
559,20,8,45,SPEED,0.0
559,20,8,46,EDEP,0.0
559,20,8,47,PDEP,0.0
559,20,8,48,M,0.0
559,20,8,49,MIS,0.0
560,20,9,1,E,1.561e-07
560,20,9,2,AR3S,0.9799
560,20,9,3,AR4SM,7.455e-07
560,20,9,4,AR4SR,1.516e-06
560,20,9,5,AR4SPM,1.687e-07
560,20,9,6,AR4SPR,1.216e-06
560,20,9,7,AR4P,6.865e-07
560,20,9,8,AR4D,8.855e-09
560,20,9,9,AR^,1.494e-08
560,20,9,10,AR2*,9.917e-07
560,20,9,11,AR2^,3.291e-09
560,20,9,12,H,5.957e-05
560,20,9,13,H*,4.755e-09
560,20,9,14,H^,1.816e-12
560,20,9,15,H-,5.294e-09
560,20,9,16,H2,7.475e-06
560,20,9,17,H2*,1.05e-09
560,20,9,18,H2^,3.48e-13
560,20,9,19,H3^,2.681e-11
560,20,9,20,OH,4.571e-05
560,20,9,21,OH*,5.306e-07
560,20,9,22,OH^,3.747e-12
560,20,9,23,OH-,6.17e-07
560,20,9,24,H2O,0.01988
560,20,9,25,H2OV,4.182e-05
560,20,9,26,H2O^,1.092e-08
560,20,9,27,HO2,7.5e-09
560,20,9,28,H2O2,1.243e-05
560,20,9,29,H3O^,8.456e-07
560,20,9,30,O2,6.287e-07
560,20,9,31,O2^,1.097e-11
560,20,9,32,O2-,7.194e-12
560,20,9,33,O,4.697e-07
560,20,9,34,O^,2.016e-14
560,20,9,35,O-,9.639e-08
560,20,9,36,HV_096,0.0
560,20,9,37,HV_106,0.0
560,20,9,38,HV_126,0.0
560,20,9,39,ONE,0.0
560,20,9,40,TE,0.0
560,20,9,41,TGAS,0.0
560,20,9,42,EB,0.0
560,20,9,43,POS,0.0
560,20,9,44,POSITION,0.0
560,20,9,45,SPEED,0.0
560,20,9,46,EDEP,0.0
560,20,9,47,PDEP,0.0
560,20,9,48,M,0.0
560,20,9,49,MIS,0.0
561,20,10,1,E,1.561e-07
561,20,10,2,AR3S,0.9799
561,20,10,3,AR4SM,7.455e-07
561,20,10,4,AR4SR,1.516e-06
561,20,10,5,AR4SPM,1.687e-07
561,20,10,6,AR4SPR,1.216e-06
561,20,10,7,AR4P,6.865e-07
561,20,10,8,AR4D,8.855e-09
561,20,10,9,AR^,1.494e-08
561,20,10,10,AR2*,9.917e-07
561,20,10,11,AR2^,3.291e-09
561,20,10,12,H,5.957e-05
561,20,10,13,H*,4.755e-09
561,20,10,14,H^,1.816e-12
561,20,10,15,H-,5.294e-09
561,20,10,16,H2,7.475e-06
561,20,10,17,H2*,1.05e-09
561,20,10,18,H2^,3.48e-13
561,20,10,19,H3^,2.681e-11
561,20,10,20,OH,4.571e-05
561,20,10,21,OH*,5.306e-07
561,20,10,22,OH^,3.747e-12
561,20,10,23,OH-,6.17e-07
561,20,10,24,H2O,0.01988
561,20,10,25,H2OV,4.182e-05
